2025-06-05 08:25:21,515 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:21,684 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:21,848 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,062 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,227 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,405 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,571 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,741 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:22,913 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:23,128 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:23,337 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:23,546 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:23,766 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:23,989 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:24,158 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:24,330 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:24,332 - src.video_processor - INFO - Frame 180 | Progress: 25.1% | FPS: 7.1 | Tracks: 0/0
2025-06-05 08:25:24,503 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:24,789 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:25,133 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:25,339 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:25,544 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:25,744 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:25,944 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:26,187 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:26,442 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
